instance,alg,pop,selection,run,best,n_evals,time
2200,multi,50,uniform,2,,10000,4.134683609008789
2200,multi,50,uniform,3,,10000,3.8733887672424316
2200,multi,50,uniform,4,,10000,4.222570419311523
2200,multi,50,uniform,5,,10000,4.349426507949829
2200,multi,50,uniform,6,-388.0,10000,3.880305290222168
2200,multi,50,uniform,7,,10000,5.188759088516235
2200,multi,50,uniform,8,,10000,4.998868942260742
2200,multi,50,uniform,9,,10000,5.0313262939453125
2200,multi,50,uniform,10,,10000,3.8872151374816895
2200,multi,50,uniform,11,,10000,4.090060710906982
2200,multi,50,uniform,12,,10000,4.166839838027954
2200,multi,50,uniform,13,-387.0,10000,3.876023054122925
2200,multi,50,uniform,14,,10000,4.16703462600708
2200,multi,50,uniform,15,,10000,4.003631591796875
2200,multi,50,uniform,16,-359.0,10000,3.8734476566314697
2200,multi,50,uniform,17,,10000,4.473884105682373
2200,multi,50,uniform,18,,10000,5.26185154914856
2200,multi,50,uniform,19,,10000,4.094904899597168
2200,multi,50,uniform,20,-377.0,10000,4.978548288345337
2200,multi,50,uniform,21,,10000,3.881009340286255
2200,multi,50,uniform,22,,10000,4.045225381851196
2200,multi,50,uniform,23,,10000,4.278075218200684
2200,multi,50,uniform,24,,10000,4.1478564739227295
2200,multi,50,uniform,25,-386.0,10000,4.609510183334351
2200,multi,50,uniform,26,,10000,4.703414440155029
2200,multi,50,uniform,27,,10000,4.339527130126953
2200,multi,50,uniform,28,,10000,4.490585803985596
2200,multi,50,uniform,29,,10000,3.9293057918548584
2200,multi,50,uniform,0,-393.0,10000,3.854433536529541
2200,multi,50,uniform,1,,10000,4.64899468421936
2200,multi,50,uniform,2,-354.0,10000,4.763572454452515
2200,multi,50,uniform,3,-385.0,10000,3.99771785736084
2200,multi,50,uniform,4,,10000,4.216034173965454
2200,multi,50,uniform,5,,10000,4.468692779541016
2200,multi,50,uniform,6,,10000,4.078205585479736
2200,multi,50,uniform,7,,10000,4.079884052276611
2200,multi,50,uniform,8,,10000,3.8738601207733154
2200,multi,50,uniform,9,,10000,3.894911527633667
2200,multi,50,uniform,10,,10000,3.8673970699310303
2200,multi,50,uniform,11,,10000,3.9897608757019043
2200,multi,50,uniform,12,,10000,4.03201961517334
2200,multi,50,uniform,13,,10000,4.136663436889648
2200,multi,50,uniform,14,-386.0,10000,4.055831670761108
2200,multi,50,uniform,15,,10000,5.97386360168457
2200,multi,50,uniform,16,,10000,3.903907299041748
2200,multi,50,uniform,17,-390.0,10000,4.202409744262695
2200,multi,50,uniform,18,,10000,4.052617788314819
2200,multi,50,uniform,19,,10000,4.045729398727417
2200,multi,50,uniform,20,,10000,4.24755334854126
2200,multi,50,uniform,21,-363.0,10000,3.991943120956421
2200,multi,50,uniform,22,,10000,4.07968282699585
2200,multi,50,uniform,23,,10000,3.989661693572998
2200,multi,50,uniform,24,-384.0,10000,4.480509519577026
2200,multi,50,uniform,25,,10000,3.8740150928497314
2200,multi,50,uniform,26,-380.0,10000,4.003993988037109
2200,multi,50,uniform,27,-368.0,10000,3.865232229232788
2200,multi,50,uniform,28,-368.0,10000,4.0383141040802
2200,multi,50,uniform,29,,10000,3.8880155086517334
